4817,PCU (1994),,,,,
4818,Rookie,,,,,
4819,Ghost and Mr. Chicken,,,,,
4820,City Heat (1984),,,,,
4821,Three O'Clock High (1987),,,,,
4822,Come and See (Idi i smotri) (1985),,,,,
4823,Ginger Snaps (2000),,,,,
4824,Ballad of Little Jo,,,,,
4825,Shakiest Gun in the West,,,,,
4826,It's Pat (1994),,,,,
4827,Sunday in the Country,,,,,
4828,Gun in Betty Lou's Handbag,,,,,
4829,Regarding Henry (1991),,,,,
4830,Alien Contamination (1980),,,,,
4831,Hospital,,,,,
4832,Leap of Faith (1992),,,,,
4833,Gas,,,,,
4834,In Cold Blood (1967),,,,,
4835,Yankee Doodle Dandy (1942),,,,,
4836,Ninja Scroll (Jûbei ninpûchô) (1995),,,,,
4837,Knife in the Water (Nóz w wodzie) (1962),,,,,
4838,Out of Time (2003),,,,,
4839,School of Rock (2003),,,,,
4840,Concert for George,,,,,
4841,Station Agent,,,,,
4842,Wonderland (2003),,,,,
4843,Bus 174 (Ônibus 174) (2002),,,,,
4844,Mystic River (2003),,,,,
4845,House of the Dead,,,,,
4846,Intolerable Cruelty (2003),,,,,
4847,Kill Bill: Vol. 1 (2003),,,,,
4848,Dopamine (2003),,,,,
4849,Girls Will Be Girls (2003),,,,,
4850,Runaway Jury (2003),,,,,
4851,Texas Chainsaw Massacre,,,,,
4852,Pieces of April (2003),,,,,
4853,Sylvia (2003),,,,,
4854,Veronica Guerin (2003),,,,,
4855,In the Cut (2003),,,,,
4856,Radio (2003),,,,,
4857,Scary Movie 3 (2003),,,,,
4858,Brother Bear (2003),,,,,
4859,Elephant (2003),,,,,
4860,Singing Detective,,,,,
4861,Italian Job,,,,,
4862,Shoah (1985),,,,,
4863,Sweet Sixteen (2002),,,,,
4864,Interstate 60 (2002),,,,,
4865,That Was Then... This Is Now (1985),,,,,
4866,Eye,,,,,
4867,Unvanquished,,,,,
4868,Cercle Rouge,,,,,
4869,Human Stain,,,,,
4870,Girlhood (2003),,,,,
4871,Shattered Glass (2003),,,,,
4872,Matrix Revolutions,,,,,
4873,Revolution Will Not Be Televised,,,,,
4874,Elf (2003),,,,,
4875,In My Skin (Dans ma Peau) (2002),,,,,
4876,Love Actually (2003),,,,,
4877,Father of the Bride (1991),,,,,
4878,My Architect: A Son's Journey (2003),,,,,
4879,Master and Commander: The Far Side of the World (2003),,,,,
4880,Missing,,,,,
4881,Cat in the Hat,,,,,
4882,Gothika (2003),,,,,
4883,21 Grams (2003),,,,,
4884,Barbarian Invasions,,,,,
4885,Bad Santa (2003),,,,,
4886,Haunted Mansion,,,,,
4887,Timeline (2003),,,,,
4888,Damage (Fatale) (1992),,,,,
4889,Devil's Playground (2002),,,,,
4890,Dance with a Stranger (1985),,,,,
4891,Darkman (1990),,,,,
4892,Desk Set (1957),,,,,
4893,Europa (Zentropa) (1991),,,,,
4894,Freshman,,,,,
4895,Funny Games (1997),,,,,
4896,New Jack City (1991),,,,,
4897,Slacker (1991),,,,,
4898,WarGames (1983),,,,,
4899,Ordet (Word,,,,,
4900,Forbidden Games (Jeux interdits) (1952),,,,,
4901,Jane Eyre (1944),,,,,
4902,Passion of Joan of Arc,,,,,
4903,Ben-Hur: A Tale of the Christ (1925),,,,,
4904,Cabinet of Dr. Caligari,,,,,
4905,Gorky Park (1983),,,,,
4906,The Great Train Robbery (1978),,,,,
4907,Greystoke: The Legend of Tarzan,,,,,
4908,Guarding Tess (1994),,,,,
4909,Hannah and Her Sisters (1986),,,,,
4910,Hercules in New York (1970),,,,,
4911,Highlander II: The Quickening (1991),,,,,
4912,Hoffa (1992),,,,,
4913,Housesitter (1992),,,,,
4914,Hudson Hawk (1991),,,,,
4915,Invasion of the Body Snatchers (1978),,,,,
4916,Mindwalk (1990),,,,,
4917,Kafka (1991),,,,,
4918,Kindergarten Cop (1990),,,,,
4919,King Ralph (1991),,,,,
4920,Last Boy Scout,,,,,
4921,Last Tango in Paris (Ultimo tango a Parigi) (1972),,,,,
4922,Lorenzo's Oil (1992),,,,,
4923,Lover,,,,,
4924,Bullfighter,,,,,
4925,Mr. Destiny (1990),,,,,
4926,Night of the Hunter,,,,,
4927,Over the Top (1987),,,,,
4928,Passenger 57 (1992),,,,,
4929,Presumed Innocent (1990),,,,,
4930,Proof (1991),,,,,
4931,Battle Royale (Batoru rowaiaru) (2000),,,,,
4932,Wedding Banquet,,,,,
4933,Salo,,,,,
4934,Midnight Clear,,,,,
4935,Summer School (1987),,,,,
4936,Silverado (1985),,,,,
4937,Quick Change (1990),,,,,
4938,Rabid (1977),,,,,
4939,Show Me Love () (1998),,,,,
4940,Teen Wolf (1985),,,,,
4941,Things You Can Tell Just by Looking at Her (2000),,,,,
4942,To Live and Die in L.A. (1985),,,,,
4943,Betty Blue (37°2 le matin) (1986),,,,,
4944,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),,,,,
4945,Wild at Heart (1990),,,,,
4946,Witches,,,,,
4947,Witches of Eastwick,,,,,
4948,Nothing to Lose (1997),,,,,
4949,Follow the Fleet (1936),,,,,
4950,What's New,,,,,
4951,Swing Time (1936),,,,,
4952,Public Enemy,,,,,
4953,Life with Father (1947),,,,,
4954,National Velvet (1944),,,,,
4955,Jesus Christ Superstar (1973),,,,,
4956,Dark Victory (1939),,,,,
4957,Birdman of Alcatraz (1962),,,,,
4958,Aguirre: The Wrath of God (Aguirre,,,,,
4959,Beauty and the Beast (La belle et la bête) (1946),,,,,
4960,Birth of a Nation,,,,,
4961,Juliet of the Spirits (Giulietta degli spiriti) (1965),,,,,
4962,Last Year at Marienbad (Marienbad) (1961),,,,,
4963,Macbeth (a.k.a. Tragedy of Macbeth,,,,,
4964,Red River (1948),,,,,
4965,Woman Under the Influence,,,,,
4966,Stagecoach (1939),,,,,
4967,Shot in the Dark,,,,,
4968,Navigator,,,,,
4969,Court Jester,,,,,
4970,Bullitt (1968),,,,,
4971,Jezebel (1938),,,,,
4972,Hunchback of Notre Dame,,,,,
4973,42nd Street (1933),,,,,
4974,I'm No Angel (1933),,,,,
4975,That Touch of Mink (1962),,,,,
4976,Sweet Dreams (1985),,,,,
4977,Play It Again,,,,,
4978,Send Me No Flowers (1964),,,,,
4979,Pygmalion (1938),,,,,
4980,Passage to India,,,,,
4981,Black Orpheus (Orfeu Negro) (1959),,,,,
4982,Amarcord (1973),,,,,
4983,Hero (Ying xiong) (2002),,,,,
4984,Horse Feathers (1932),,,,,
4985,Front Page,,,,,
4986,Looking for Mr. Goodbar (1977),,,,,
4987,Rivers and Tides (2001),,,,,
4988,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),,,,,
4989,Doc Hollywood (1991),,,,,
4990,Dragnet (1987),,,,,
4991,1941 (1979),,,,,
4992,Foul Play (1978),,,,,
4993,Crime Story (Zhong an zu) (1993),,,,,
4994,Blind Beast (Môjuu) (1969),,,,,
4995,Ryan's Daughter (1970),,,,,
4996,Deep Red (Profondo rosso) (1975),,,,,
4997,Diabolique (Les diaboliques) (1955),,,,,
4998,Leprechaun (1993),,,,,
4999,Adam's Rib (1949),,,,,
5000,King of Hearts (1966),,,,,
5001,Naked Lunch (1991),,,,,
5002,Spring Forward (1999),,,,,
5003,Killing of a Chinese Bookie,,,,,
5004,Darling (1965),,,,,
5005,Summer Place,,,,,
5006,Night at the Opera,,,,,
5007,Shoot the Piano Player (Tirez sur le pianiste) (1960),,,,,
5008,Stolen Kisses (Baisers volés) (1968),,,,,
5009,Cooler,,,,,
5010,In America (2002),,,,,
5011,Honey (2003),,,,,
5012,Last Samurai,,,,,
5013,Big Fish (2003),,,,,
5014,Something's Gotta Give (2003),,,,,
5015,Stuck on You (2003),,,,,
5016,Girl with a Pearl Earring (2003),,,,,
5017,Statement,,,,,
5018,Lord of the Rings: The Return of the King,,,,,
5019,Mona Lisa Smile (2003),,,,,
5020,Calendar Girls (2003),,,,,
5021,Fog of War: Eleven Lessons from the Life of Robert S. McNamara,,,,,
5022,House of Sand and Fog (2003),,,,,
5023,Monster (2003),,,,,
5024,Cheaper by the Dozen (2003),,,,,
5025,Cold Mountain (2003),,,,,
5026,Paycheck (2003),,,,,
5027,Peter Pan (2003),,,,,
5028,Company,,,,,
5029,Aileen: Life and Death of a Serial Killer (2003),,,,,
5030,Distant (Uzak) (2002),,,,,
5031,Along Came Polly (2004),,,,,
5032,Osama (2003),,,,,
5033,Great Gatsby,,,,,
5034,Wuthering Heights (1992),,,,,
5035,Odds Against Tomorrow (1959),,,,,
5036,Lord Love a Duck (1966),,,,,
5037,Once Upon a Crime... (1992),,,,,
5038,Car 54,,,,,
5039,Jane Eyre (1970),,,,,
5040,Only the Strong (1993),,,,,
5041,Adventures of Ford Fairlane,,,,,
5042,Enforcer,,,,,
5043,Men,,,,,
5044,The Pick-up Artist (1987),,,,,
5045,Melvin Goes to Dinner (2003),,,,,
5046,Hells Angels on Wheels (1967),,,,,
5047,Mon Oncle (My Uncle) (1958),,,,,
5048,Where the Boys Are (1960),,,,,
5049,Dr. Jekyll and Mr. Hyde (1941),,,,,
5050,M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot,,,,,
5051,My Darling Clementine (1946),,,,,
5052,People Will Talk (1951),,,,,
5053,I Was a Male War Bride (1949),,,,,
5054,To Have and Have Not (1944),,,,,
5055,High Sierra (1941),,,,,
5056,Dark Passage (1947),,,,,
5057,They Drive by Night (1940),,,,,
5058,Reefer Madness (a.k.a. Tell Your Children) (1938),,,,,
5059,D.O.A. (1950),,,,,
5060,Cool World (1992),,,,,
5061,Strada,,,,,
5062,Ichi the Killer (Koroshiya 1) (2001),,,,,
5063,Boy and His Dog,,,,,
5064,Ashes and Diamonds (Popiól i diament) (1958),,,,,
5065,Tormented (1960),,,,,
5066,Chitty Chitty Bang Bang (1968),,,,,
5067,Suriyothai (a.k.a. Legend of Suriyothai,,,,,
5068,Out of Towners,,,,,
5069,The Butterfly Effect (2004),,,,,
5070,Win a Date with Tad Hamilton! (2004),,,,,
5071,Touching the Void (2003),,,,,
5072,Big Bounce,,,,,
5073,Perfect Score,,,,,
5074,Latter Days (2003),,,,,
5075,Miracle (2004),,,,,
5076,Dreamers,,,,,
5077,Lost Skeleton of Cadavra,,,,,
5078,Super Fly (Superfly) (1972),,,,,
5079,Hip Hop Witch,,,,,
5080,Swing Shift (1984),,,,,
5081,Thirteen (2003),,,,,
5082,50 First Dates (2004),,,,,
5083,Welcome to Mooseport (2004),,,,,
5084,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),,,,,
5085,Vanishing Point (1971),,,,,
5086,Thief of Bagdad,,,,,
5087,The Diary of Anne Frank (1959),,,,,
5088,Black Widow (1987),,,,,
5089,Flesh & Blood (1985),,,,,
5090,King Solomon's Mines (1985),,,,,
5091,Black Pirate,,,,,
5092,Goodbye,,,,,
5093,Follow Me,,,,,
5094,Against the Ropes (2004),,,,,
5095,Confessions of a Teenage Drama Queen (2004),,,,,
5096,EuroTrip (2004),,,,,
5097,Passion of the Christ,,,,,
5098,Club Dread (2004),,,,,
5099,Dirty Dancing: Havana Nights (2004),,,,,
5100,Good bye,,,,,
5101,Hidalgo (2004),,,,,
5102,Starsky & Hutch (2004),,,,,
5103,Persona (1966),,,,,
5104,Front,,,,,
5105,Just One of the Guys (1985),,,,,
5106,Wisconsin Death Trip (1999),,,,,
5107,Girl Next Door,,,,,
5108,Secret Window (2004),,,,,
5109,Spartan (2004),,,,,
5110,Broken Wings (Knafayim Shvurot) (2002),,,,,
5111,Wilbur Wants to Kill Himself (2002),,,,,
5112,Mad Dog and Glory (1993),,,,,
5113,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),,,,,
5114,Peyton Place (1957),,,,,
5115,Searching for Debra Winger (2002),,,,,
5116,Dawn of the Dead (2004),,,,,
5117,Eternal Sunshine of the Spotless Mind (2004),,,,,
5118,Taking Lives (2004),,,,,
5119,Jersey Girl (2004),,,,,
5120,Ladykillers,,,,,
5121,Scooby-Doo 2: Monsters Unleashed (2004),,,,,
5122,Dogville (2003),,,,,
5123,Ned Kelly (2003),,,,,
5124,Hellboy (2004),,,,,
5125,Home on the Range (2004),,,,,
5126,Prince & Me,,,,,
5127,Walking Tall (2004),,,,,
5128,The Alamo (2004),,,,,
5129,Ella Enchanted (2004),,,,,
5130,Whole Ten Yards,,,,,
5131,I'm Not Scared (Io non ho paura) (2003),,,,,
5132,Ten Commandments,,,,,
5133,Dawn of the Dead (1978),,,,,
5134,Those Magnificent Men in Their Flying Machines (1965),,,,,
5135,Cheaper by the Dozen (1950),,,,,
5136,Scenes From a Marriage (Scener ur ett äktenskap) (1973),,,,,
5137,Africa Screams (1949),,,,,
5138,Munchies (1987),,,,,
5139,Late Show,,,,,
5140,After Hours (1985),,,,,
5141,Connie and Carla (2004),,,,,
5142,Kill Bill: Vol. 2 (2004),,,,,
5143,Punisher,,,,,
5144,13 Going on 30 (2004),,,,,
5145,Man on Fire (2004),,,,,
5146,Envy (2004),,,,,
5147,Godsend (2004),,,,,
5148,Laws of Attraction (2004),,,,,
5149,Mean Girls (2004),,,,,
5150,New York Minute (2004),,,,,
5151,Van Helsing (2004),,,,,
5152,Valentin (Valentín) (2002),,,,,
5153,Troy (2004),,,,,
5154,Carandiru (2003),,,,,
5155,Coffee and Cigarettes (2003),,,,,
5156,Swimming to Cambodia (1987),,,,,
5157,Enemy Mine (1985),,,,,
5158,Enter the Dragon (1973),,,,,
5159,Gimme Shelter (1970),,,,,
5160,Henry & June (1990),,,,,
5161,Martin (1977),,,,,
5162,Three Faces of Eve,,,,,
5163,Band of Brothers (2001),,,,,
5164,Kingdom,,,,,
5165,100 Girls (2000),,,,,
5166,Fail-Safe (1964),,,,,
5167,Kwaidan (Kaidan) (1964),,,,,
5168,28 Up (1985),,,,,
5169,You Only Live Twice (1967),,,,,
5170,Octopussy (1983),,,,,
5171,Blue Gardenia,,,,,
5172,Wit (2001),,,,,
5173,Never Say Never Again (1983),,,,,
5174,Maborosi (Maboroshi no hikari) (1995),,,,,
5175,Magic Flute,,,,,
5176,Pride and Prejudice (1940),,,,,
5177,In This Our Life (1942),,,,,
5178,Woman of the Year (1942),,,,,
5179,Summertime (1955),,,,,
5180,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),,,,,
5181,Samouraï,,,,,
5182,White Palace (1990),,,,,
5183,Oklahoma! (1955),,,,,
5184,Desert Hearts (1985),,,,,
5185,Body Double (1984),,,,,
5186,Miracle Worker,,,,,
5187,Monster in a Box (1992),,,,,
5188,School Ties (1992),,,,,
5189,Girl (1998),,,,,
5190,Just Write (1997),,,,,
5191,Raising Cain (1992),,,,,
5192,Babylon 5: In the Beginning (1998),,,,,
5193,Witchfinder General (Conquerer Worm,,,,,
5194,Pride and Prejudice (1995),,,,,
5195,Prince and the Showgirl,,,,,
5196,China Syndrome,,,,,
5197,Wages of Fear,,,,,
5198,Look Who's Talking Too (1990),,,,,
5199,Bells of St. Mary's,,,,,
5200,Pat and Mike (1952),,,,,
5201,Animal Crackers (1930),,,,,
5202,Bedazzled (1967),,,,,
5203,Cat People (1942),,,,,
5204,Camelot (1967),,,,,
5205,Four Musketeers,,,,,
5206,Postman Always Rings Twice,,,,,
5207,That's The Way I Like It (a.k.a. Forever Fever) (1998),,,,,
5208,Explorers (1985),,,,,
5209,Pierrot le fou (1965),,,,,
5210,Tuesdays with Morrie (1999),,,,,
5211,Jason and the Argonauts (1963),,,,,
5212,Nostalghia (1983),,,,,
5213,Tinker,,,,,
5214,Driller Killer,,,,,
5215,Throne of Blood (Kumonosu jô) (1957),,,,,
5216,Best of Youth,,,,,
5217,Zorba the Greek (Alexis Zorbas) (1964),,,,,
5218,Bang,,,,,
5219,My Side of the Mountain (1969),,,,,
5220,Sniper (1993),,,,,
5221,Genghis Blues (1999),,,,,
5222,To Hell and Back (1955),,,,,
5223,"11'09""01 - September 11 (2002)",,,,,
5224,Bon Voyage,,,,,
5225,Internal Affairs (1990),,,,,
5226,Parallax View,,,,,
5227,Warriors,,,,,
5228,Ambush (Rukajärven tie) (1999),,,,,
5229,Babylon 5: A Call to Arms (1999),,,,,
5230,Babylon 5: The River of Souls (1998),,,,,
5231,Babylon 5: Thirdspace (1998),,,,,
5232,True Stories (1986),,,,,
5233,Zardoz (1974),,,,,
5234,School For Scoundrels (1960),,,,,
5235,Virgin Spring,,,,,
5236,Mogambo (1953),,,,,
5237,Secret Life of Walter Mitty,,,,,
5238,Cypher (2002),,,,,
5239,Another Thin Man (1939),,,,,
5240,Thin Man Goes Home,,,,,
5241,Shadow of the Thin Man (1941),,,,,
5242,After the Thin Man (1936),,,,,
5243,Song of the Thin Man (1947),,,,,
5244,Woodstock (1970),,,,,
5245,Gunga Din (1939),,,,,
5246,Children of Dune (2003),,,,,
5247,Dune (2000),,,,,
5248,Lammbock (2001),,,,,
5249,Legend,,,,,
5250,Tremors II: Aftershocks (1996),,,,,
5251,Tremors 3: Back to Perfection (2001),,,,,
5252,Getting It Right (1989),,,,,
5253,Straight to Hell (1987),,,,,
5254,White Zombie (1932),,,,,
5255,The Plague of the Zombies (1966),,,,,
5256,I Walked with a Zombie (1943),,,,,
5257,How to Succeed in Business Without Really Trying (1967),,,,,
5258,Pat Garrett and Billy the Kid (1973),,,,,
5259,Street Fighter,,,,,
5260,Duck,,,,,
5261,Bring Me the Head of Alfredo Garcia (1974),,,,,
5262,Ballad of Cable Hogue,,,,,
5263,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),,,,,
5264,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),,,,,
5265,Samurai Fiction (SF: Episode One) (1998),,,,,
5266,Gidget (1959),,,,,
5267,Drunken Angel (Yoidore tenshi) (1948),,,,,
5268,Desperate Living (1977),,,,,
5269,Devil's Rain,,,,,
5270,Valachi Papers,,,,,
5271,Stray Dog (Nora inu) (1949),,,,,
5272,Hidden Fortress,,,,,
5273,High and Low (Tengoku to jigoku) (1963),,,,,
5274,Dark Days (2000),,,,,
5275,Zelig (1983),,,,,
5276,Face to Face (Ansikte mot ansikte) (1976),,,,,
5277,Shame (Skammen) (1968),,,,,
5278,Winter Light (Nattvardsgästerna) (1963),,,,,
5279,Through a Glass Darkly (Såsom i en spegel) (1961),,,,,
5280,Smiles of a Summer Night (Sommarnattens leende) (1955),,,,,
5281,Summer with Monika (Sommaren med Monika) (1953),,,,,
5282,Killers,,,,,
5283,Night of the Iguana,,,,,
5284,Reflections in a Golden Eye (1967),,,,,
5285,Under the Volcano (1984),,,,,
5286,Wise Blood (1979),,,,,
5287,Nightbreed (1990),,,,,
5288,Bloody Mama (1970),,,,,
5289,Trip,,,,,
5290,Ken Park (2002),,,,,
5291,Monterey Pop (1968),,,,,
5292,Bridge Too Far,,,,,
5293,Infernal Affairs (Mou gaan dou) (2002),,,,,
5294,Tale of Two Sisters,,,,,
5295,Broadway Danny Rose (1984),,,,,
5296,From Beyond (1986),,,,,
5297,Dolls (1987),,,,,
5298,Rock 'N' Roll High School (1979),,,,,
5299,Death Race 2000 (1975),,,,,
5300,Wild Angels,,,,,
5301,Bedlam (1946),,,,,
5302,Brigadoon (1954),,,,,
5303,Marjorie Morningstar (1958),,,,,
5304,Power of One,,,,,
5305,Weather Underground,,,,,
5306,Kikujiro (Kikujirô no natsu) (1999),,,,,
5307,Spring,,,,,
5308,Phantom Tollbooth,,,,,
5309,Getaway,,,,,
5310,Dark Water (Honogurai mizu no soko kara) (2002),,,,,
5311,How to Steal a Million (1966),,,,,
5312,Support Your Local Sheriff! (1969),,,,,
5313,Mean Streets (1973),,,,,
5314,I Am a Fugitive from a Chain Gang (1932),,,,,
5315,Harper (1966),,,,,
5316,Sweet Bird of Youth (1962),,,,,
5317,Grill Point (Halbe Treppe) (2002),,,,,
5318,Shiri (Swiri) (1999),,,,,
5319,Bad Day at Black Rock (1955),,,,,
5320,In China They Eat Dogs (I Kina spiser de hunde) (1999),,,,,
5321,Seducing Doctor Lewis (Grande séduction,,,,,
5322,Sammy and Rosie Get Laid (1987),,,,,
5323,Sunrise: A Song of Two Humans (1927),,,,,
5324,Shock Corridor (1963),,,,,
5325,Au revoir les enfants (1987),,,,,
5326,Sex: The Annabel Chong Story (1999),,,,,
5327,Girl Next Door,,,,,
5328,Pursuit of Happiness (2001),,,,,
5329,Gladiator (1992),,,,,
5330,Inheritance,,,,,
5331,Indestructible Man (1956),,,,,
5332,Wasp Woman,,,,,
5333,Attack of the Giant Leeches (1959),,,,,
5334,Dead or Alive: Hanzaisha (1999),,,,,
5335,Lola Montès (1955),,,,,
5336,Charly (1968),,,,,
5337,Dolce Vita,,,,,
5338,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),,,,,
5339,Rush (1991),,,,,
5340,Captain Blood (1935),,,,,
5341,*batteries not included (1987),,,,,
5342,Educating Rita (1983),,,,,
5343,On Moonlight Bay (1951),,,,,
5344,Sansho the Bailiff (Sanshô dayû) (1954),,,,,
5345,Zazie dans le métro (1960),,,,,
5346,Americanization of Emily,,,,,
5347,Anne of the Thousand Days (1969),,,,,
5348,Baby Doll (1956),,,,,
5349,Avventura,,,,,
5350,Beyond the Valley of the Dolls (1970),,,,,
5351,Hiroshima Mon Amour (1959),,,,,
5352,Ugetsu (Ugetsu monogatari) (1953),,,,,
5353,Day of the Jackal,,,,,
5354,Razor's Edge,,,,,
5355,Night of the Living Dead (1990),,,,,
5356,Maltese Falcon,,,,,
5357,Safety Last! (1923),,,,,
5358,Viridiana (1961),,,,,
5359,Totally F***ed Up (1993),,,,,
5360,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),,,,,
5361,Arizona Dream (1993),,,,,
5362,Queen Christina (1933),,,,,
5363,Battleground (1949),,,,,
5364,3 Women (Three Women) (1977),,,,,
5365,Take Me Out to the Ball Game (1949),,,,,
5366,Grey Gardens (1975),,,,,
5367,Purple Rain (1984),,,,,
5368,Signs of Life (Lebenszeichen) (1968),,,,,
5369,Point of No Return (1993),,,,,
5370,Tale of Ham and Passion,,,,,
5371,College (1927),,,,,
5372,Mitchell (1975),,,,,
5373,Dolls (2002),,,,,
5374,Man Who Came to Dinner,,,,,
5375,Sunday Bloody Sunday (1971),,,,,
5376,Major and the Minor,,,,,
5377,Caine Mutiny,,,,,
5378,Black Narcissus (1947),,,,,
5379,Escape from Alcatraz (1979),,,,,
5380,Oliver Twist (1948),,,,,
5381,Shrek 2 (2004),,,,,
5382,Day After Tomorrow,,,,,
5383,Raising Helen (2004),,,,,
5384,Soul Plane (2004),,,,,
5385,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),,,,,
5386,Saved! (2004),,,,,
5387,Time of the Wolf,,,,,
5388,Harry Potter and the Prisoner of Azkaban (2004),,,,,
5389,Mindhunters (2004),,,,,
5390,Blind Swordsman: Zatoichi,,,,,
5391,Chronicles of Riddick,,,,,
5392,Garfield: The Movie (2004),,,,,
5393,Stepford Wives,,,,,
5394,Napoleon Dynamite (2004),,,,,
5395,Lover Come Back (1961),,,,,
5396,Police Academy: Mission to Moscow (1994),,,,,
5397,Ring of Bright Water (1969),,,,,
5398,Fool for Love (1985),,,,,
5399,Helen of Troy (1956),,,,,
5400,Hound of the Baskervilles,,,,,
5401,Suddenly (1954),,,,,
5402,Possessed (1947),,,,,
5403,Kings Row (1942),,,,,
5404,Kid Brother,,,,,
5405,This Island Earth (1955),,,,,
5406,Blackboard Jungle (1955),,,,,
5407,It Had to Be You (2000),,,,,
5408,Heiress,,,,,
5409,State Fair (1945),,,,,
5410,Executive Suite (1954),,,,,
5411,Johnny Belinda (1948),,,,,
5412,Super Size Me (2004),,,,,
5413,Johnny Eager (1942),,,,,
5414,Jetée,,,,,
5415,Picture of Dorian Gray,,,,,
5416,Human Condition I,,,,,
5417,Samsara (2001),,,,,
5418,Please Don't Eat the Daisies (1960),,,,,
5419,White Heat (1949),,,,,
5420,Christmas Carol,,,,,
5421,Memphis Belle (1990),,,,,
5422,Pretty Baby (1978),,,,,
5423,Show Boat (1951),,,,,
5424,Box of Moon Light (1996),,,,,
5425,Freaks (1932),,,,,
5426,Immigrant,,,,,
5427,My Little Chickadee (1940),,,,,
5428,High and the Mighty,,,,,
5429,Ugly Dachshund,,,,,
5430,Around the World in 80 Days (2004),,,,,
5431,I'll Sleep When I'm Dead (2003),,,,,
5432,Dodgeball: A True Underdog Story (2004),,,,,
5433,Terminal,,,,,
5434,Dear Frankie (2004),,,,,
5435,White Chicks (2004),,,,,
5436,Notebook,,,,,
5437,Two Brothers (Deux frères) (2004),,,,,
5438,De-Lovely (2004),,,,,
5439,Kaena: The Prophecy (Kaena: La prophétie) (2003),,,,,
5440,Day at the Races,,,,,
5441,Now You See Him,,,,,
5442,Bob & Carol & Ted & Alice (1969),,,,,
5443,Littlest Rebel,,,,,
5444,Claymation Christmas Celebration,,,,,
5445,Happenstance (Battement d'ailes du papillon,,,,,
5446,Kopps (2003),,,,,
5447,Comandante (2003),,,,,
5448,Into the Woods (1991),,,,,
5449,Pirates of Silicon Valley (1999),,,,,
5450,Manufacturing Consent: Noam Chomsky and the Media (1992),,,,,
5451,Clock,,,,,
5452,Leave Her to Heaven (1945),,,,,
5453,Winter War (Talvisota) (1989),,,,,
5454,Philadelphia Experiment,,,,,
5455,Revenge of the Pink Panther (1978),,,,,
5456,Angels with Dirty Faces (1938),,,,,
5457,Taxi (1998),,,,,
5458,Tokyo Godfathers (2003),,,,,
5459,Our Hospitality (1923),,,,,
5460,All of Me (1984),,,,,
5461,Farmer's Daughter,,,,,
5462,Lassie Come Home (1943),,,,,
5463,Overboard (1987),,,,,
5464,By the Light of the Silvery Moon (1953),,,,,
5465,Butterfield 8 (1960),,,,,
5466,Johnny Guitar (1954),,,,,
5467,Exterminating Angel,,,,,
5468,Fahrenheit 9/11 (2004),,,,,
5469,Roxanne (1987),,,,,
5470,Same River Twice,,,,,
5471,Book of Life,,,,,
5472,Last Starfighter,,,,,
5473,Spider-Man 2 (2004),,,,,
5474,Before Sunset (2004),,,,,
5475,King Arthur (2004),,,,,
5476,Anchorman: The Legend of Ron Burgundy (2004),,,,,
5477,Sleepover (2004),,,,,
5478,Cinderella Story,,,,,
5479,I,,,,,
5480,Maria Full of Grace (Maria,,,,,
5481,Long Day's Journey Into Night (1962),,,,,
5482,Prince Valiant (1954),,,,,
5483,Short Film About Killing,,,,,
5484,Tin Star,,,,,
5485,How the West Was Won (1962),,,,,
5486,Bourne Supremacy,,,,,
5487,Catwoman (2004),,,,,
5488,A Home at the End of the World (2004),,,,,
5489,Testament of Dr. Mabuse,,,,,
5490,Battle Hymn (1957),,,,,
5491,Enemy Below,,,,,
5492,Man Escaped,,,,,
5493,Shock to the System,,,,,
5494,Slaughterhouse-Five (1972),,,,,
5495,Bachelor and the Bobby-Soxer,,,,,
5496,Dancing in September (2000),,,,,
5497,Destination Tokyo (1943),,,,,
5498,How I Got Into College (1989),,,,,
5499,Mr. Blandings Builds His Dream House (1948),,,,,
5500,My Favorite Wife (1940),,,,,
5501,New Adventures of Pippi Longstocking,,,,,
5502,Snake Pit,,,,,
5503,Super,,,,,
5504,Two of a Kind (1983),,,,,
5505,Leopard,,,,,
5506,Goodbye,,,,,
5507,Day of the Locust,,,,,
5508,To End All Wars (2001),,,,,
5509,Biggles (1986),,,,,
5510,World of Suzie Wong,,,,,
5511,Gun Crazy (a.k.a. Deadly Is the Female) (1949),,,,,
5512,Set-Up,,,,,
5513,Unprecedented: The 2000 Presidential Election (2002),,,,,
5514,Prime of Miss Jean Brodie,,,,,
5515,Three Lives of Thomasina,,,,,
5516,One and Only,,,,,
5517,This Gun for Hire (1942),,,,,
5518,Criss Cross (1949),,,,,
